,recipe_id,recommendations
602,1324,"[Row(user_id=44993, rating=5.251780033111572), Row(user_id=54625, rating=5.209231376647949), Row(user_id=87617, rating=5.1972503662109375), Row(user_id=38871, rating=5.1972503662109375), Row(user_id=37637, rating=5.1972503662109375), Row(user_id=8208, rating=5.1972503662109375), Row(user_id=50692, rating=5.135919570922852), Row(user_id=25667, rating=5.119718551635742), Row(user_id=12, rating=5.119718551635742), Row(user_id=10653, rating=5.119718551635742)]"
603,1804,"[Row(user_id=0, rating=0.0), Row(user_id=10, rating=0.0), Row(user_id=20, rating=0.0), Row(user_id=30, rating=0.0), Row(user_id=40, rating=0.0), Row(user_id=50, rating=0.0), Row(user_id=60, rating=0.0), Row(user_id=70, rating=0.0), Row(user_id=80, rating=0.0), Row(user_id=90, rating=0.0)]"
604,1824,"[Row(user_id=44993, rating=5.6018757820129395), Row(user_id=2934, rating=5.402829170227051), Row(user_id=54625, rating=5.378798007965088), Row(user_id=27079, rating=5.317156791687012), Row(user_id=12, rating=5.317156791687012), Row(user_id=25667, rating=5.317156791687012), Row(user_id=10653, rating=5.317156791687012), Row(user_id=13119, rating=5.317156791687012), Row(user_id=8208, rating=5.30740213394165), Row(user_id=38871, rating=5.30740213394165)]"
605,3654,"[Row(user_id=84818, rating=5.425644397735596), Row(user_id=44993, rating=5.176766872406006), Row(user_id=53016, rating=5.1378936767578125), Row(user_id=2934, rating=5.129732131958008), Row(user_id=80017, rating=5.1180243492126465), Row(user_id=14728, rating=5.1180243492126465), Row(user_id=9929, rating=5.1180243492126465), Row(user_id=49756, rating=5.052676200866699), Row(user_id=82456, rating=5.040036678314209), Row(user_id=9284, rating=4.986536026000977)]"
606,285,"[Row(user_id=44993, rating=5.572522163391113), Row(user_id=2934, rating=5.4364824295043945), Row(user_id=84818, rating=5.382164478302002), Row(user_id=9284, rating=5.31097936630249), Row(user_id=86417, rating=5.262351036071777), Row(user_id=77755, rating=5.262351036071777), Row(user_id=78395, rating=5.262351036071777), Row(user_id=9659, rating=5.245655059814453), Row(user_id=54625, rating=5.244412422180176), Row(user_id=59647, rating=5.234795570373535)]"
607,875,"[Row(user_id=44993, rating=5.366778373718262), Row(user_id=54625, rating=5.279520034790039), Row(user_id=37637, rating=5.252835273742676), Row(user_id=8208, rating=5.252835273742676), Row(user_id=38871, rating=5.252835273742676), Row(user_id=87617, rating=5.252835273742676), Row(user_id=12, rating=5.196383953094482), Row(user_id=13119, rating=5.196383953094482), Row(user_id=25667, rating=5.196383953094482), Row(user_id=10653, rating=5.196383953094482)]"
608,1565,"[Row(user_id=44993, rating=5.151705741882324), Row(user_id=2934, rating=5.000292778015137), Row(user_id=9284, rating=4.892867088317871), Row(user_id=54625, rating=4.89232873916626), Row(user_id=59647, rating=4.850205421447754), Row(user_id=25667, rating=4.8459672927856445), Row(user_id=27079, rating=4.8459672927856445), Row(user_id=12, rating=4.8459672927856445), Row(user_id=13119, rating=4.8459672927856445), Row(user_id=10653, rating=4.8459672927856445)]"
609,3905,"[Row(user_id=44993, rating=5.329371452331543), Row(user_id=2934, rating=5.1501641273498535), Row(user_id=54625, rating=5.099736213684082), Row(user_id=9284, rating=5.046603202819824), Row(user_id=27079, rating=5.044408798217773), Row(user_id=25667, rating=5.044408798217773), Row(user_id=10653, rating=5.044408798217773), Row(user_id=12, rating=5.044408798217773), Row(user_id=13119, rating=5.044408798217773), Row(user_id=59647, rating=5.026911735534668)]"
610,3586,"[Row(user_id=44993, rating=5.349598407745361), Row(user_id=84818, rating=5.310689449310303), Row(user_id=2934, rating=5.245807647705078), Row(user_id=9284, rating=5.116336345672607), Row(user_id=78395, rating=5.0721025466918945), Row(user_id=77755, rating=5.0721025466918945), Row(user_id=86417, rating=5.0721025466918945), Row(user_id=53016, rating=5.072062969207764), Row(user_id=9659, rating=5.063015937805176), Row(user_id=52833, rating=5.03933572769165)]"
611,3886,"[Row(user_id=44993, rating=5.061311721801758), Row(user_id=2934, rating=4.921296119689941), Row(user_id=9284, rating=4.812824249267578), Row(user_id=84818, rating=4.800124168395996), Row(user_id=54625, rating=4.791505336761475), Row(user_id=77755, rating=4.767153739929199), Row(user_id=86417, rating=4.767153739929199), Row(user_id=78395, rating=4.767153739929199), Row(user_id=59647, rating=4.761447906494141), Row(user_id=25667, rating=4.748810768127441)]"
612,2288,"[Row(user_id=44993, rating=5.169899940490723), Row(user_id=84818, rating=5.10702657699585), Row(user_id=2934, rating=5.064886093139648), Row(user_id=9284, rating=4.941343307495117), Row(user_id=77755, rating=4.898164749145508), Row(user_id=78395, rating=4.898164749145508), Row(user_id=86417, rating=4.898164749145508), Row(user_id=9659, rating=4.8881635665893555), Row(user_id=53016, rating=4.8814287185668945), Row(user_id=50527, rating=4.860958099365234)]"
613,3108,"[Row(user_id=44993, rating=5.08738374710083), Row(user_id=2934, rating=4.955571174621582), Row(user_id=84818, rating=4.872733116149902), Row(user_id=9284, rating=4.84354829788208), Row(user_id=54625, rating=4.8008928298950195), Row(user_id=78395, rating=4.798457145690918), Row(user_id=77755, rating=4.798457145690918), Row(user_id=86417, rating=4.798457145690918), Row(user_id=59647, rating=4.782243728637695), Row(user_id=9659, rating=4.781242370605469)]"
614,3888,"[Row(user_id=44993, rating=5.09760856628418), Row(user_id=84818, rating=5.063294887542725), Row(user_id=2934, rating=4.9992218017578125), Row(user_id=9284, rating=4.875676155090332), Row(user_id=53016, rating=4.835360527038574), Row(user_id=78395, rating=4.833573341369629), Row(user_id=86417, rating=4.833573341369629), Row(user_id=77755, rating=4.833573341369629), Row(user_id=9659, rating=4.825048446655273), Row(user_id=52833, rating=4.802999973297119)]"
615,1249,"[Row(user_id=44993, rating=4.896409034729004), Row(user_id=54625, rating=4.750552177429199), Row(user_id=37637, rating=4.704353332519531), Row(user_id=87617, rating=4.704353332519531), Row(user_id=38871, rating=4.704353332519531), Row(user_id=8208, rating=4.704353332519531), Row(user_id=2934, rating=4.693764686584473), Row(user_id=25667, rating=4.687317848205566), Row(user_id=10653, rating=4.687317848205566), Row(user_id=12, rating=4.687317848205566)]"
616,330,"[Row(user_id=44993, rating=5.529826641082764), Row(user_id=2934, rating=5.358708381652832), Row(user_id=54625, rating=5.266138076782227), Row(user_id=9284, rating=5.246279716491699), Row(user_id=13119, rating=5.213569641113281), Row(user_id=10653, rating=5.213569641113281), Row(user_id=25667, rating=5.213569641113281), Row(user_id=12, rating=5.213569641113281), Row(user_id=27079, rating=5.213569641113281), Row(user_id=59647, rating=5.209790229797363)]"
617,1550,"[Row(user_id=44993, rating=5.293384552001953), Row(user_id=54625, rating=5.176113128662109), Row(user_id=37637, rating=5.139499664306641), Row(user_id=87617, rating=5.139499664306641), Row(user_id=38871, rating=5.139499664306641), Row(user_id=8208, rating=5.139499664306641), Row(user_id=12, rating=5.100057125091553), Row(user_id=25667, rating=5.100057125091553), Row(user_id=10653, rating=5.100057125091553), Row(user_id=13119, rating=5.100057125091553)]"
618,3200,"[Row(user_id=44993, rating=5.047855854034424), Row(user_id=2934, rating=4.923491477966309), Row(user_id=84818, rating=4.869340896606445), Row(user_id=9284, rating=4.810184478759766), Row(user_id=78395, rating=4.766031265258789), Row(user_id=77755, rating=4.766031265258789), Row(user_id=86417, rating=4.766031265258789), Row(user_id=54625, rating=4.752580642700195), Row(user_id=9659, rating=4.750613689422607), Row(user_id=59647, rating=4.742400646209717)]"
619,1731,"[Row(user_id=44993, rating=5.161534786224365), Row(user_id=2934, rating=5.005742073059082), Row(user_id=54625, rating=4.908675193786621), Row(user_id=9284, rating=4.8994832038879395), Row(user_id=59647, rating=4.861170291900635), Row(user_id=13119, rating=4.8608903884887695), Row(user_id=12, rating=4.8608903884887695), Row(user_id=10653, rating=4.8608903884887695), Row(user_id=25667, rating=4.8608903884887695), Row(user_id=27079, rating=4.8608903884887695)]"
620,1961,"[Row(user_id=44993, rating=4.819327354431152), Row(user_id=2934, rating=4.679467678070068), Row(user_id=9284, rating=4.578374862670898), Row(user_id=54625, rating=4.5736284255981445), Row(user_id=59647, rating=4.536534309387207), Row(user_id=84818, rating=4.535543441772461), Row(user_id=78395, rating=4.534289360046387), Row(user_id=77755, rating=4.534289360046387), Row(user_id=86417, rating=4.534289360046387), Row(user_id=25667, rating=4.530839920043945)]"
621,2521,"[Row(user_id=44993, rating=5.104861736297607), Row(user_id=54625, rating=4.918587684631348), Row(user_id=2934, rating=4.913549423217773), Row(user_id=12, rating=4.859176158905029), Row(user_id=25667, rating=4.859176158905029), Row(user_id=27079, rating=4.859176158905029), Row(user_id=10653, rating=4.859176158905029), Row(user_id=13119, rating=4.859176158905029), Row(user_id=38871, rating=4.859138011932373), Row(user_id=37637, rating=4.859138011932373)]"
622,22,"[Row(user_id=84818, rating=5.553036689758301), Row(user_id=44993, rating=5.469270706176758), Row(user_id=2934, rating=5.386184215545654), Row(user_id=53016, rating=5.284566879272461), Row(user_id=14728, rating=5.253345966339111), Row(user_id=80017, rating=5.253345966339111), Row(user_id=9929, rating=5.253345966339111), Row(user_id=9284, rating=5.246095180511475), Row(user_id=49756, rating=5.206470012664795), Row(user_id=78395, rating=5.202975749969482)]"
623,372,"[Row(user_id=44993, rating=5.212812423706055), Row(user_id=84818, rating=5.11021614074707), Row(user_id=2934, rating=5.099620819091797), Row(user_id=9284, rating=4.97750186920166), Row(user_id=86417, rating=4.933298110961914), Row(user_id=78395, rating=4.933298110961914), Row(user_id=77755, rating=4.933298110961914), Row(user_id=9659, rating=4.921321868896484), Row(user_id=50527, rating=4.895910263061523), Row(user_id=44164, rating=4.895910263061523)]"
624,1332,"[Row(user_id=44993, rating=4.823363304138184), Row(user_id=54625, rating=4.689925193786621), Row(user_id=38871, rating=4.647794723510742), Row(user_id=8208, rating=4.647794723510742), Row(user_id=37637, rating=4.647794723510742), Row(user_id=87617, rating=4.647794723510742), Row(user_id=25667, rating=4.625683784484863), Row(user_id=13119, rating=4.625683784484863), Row(user_id=10653, rating=4.625683784484863), Row(user_id=12, rating=4.625683784484863)]"
625,2242,"[Row(user_id=44993, rating=5.536818504333496), Row(user_id=2934, rating=5.379792213439941), Row(user_id=9284, rating=5.262423038482666), Row(user_id=54625, rating=5.248274326324463), Row(user_id=84818, rating=5.230400562286377), Row(user_id=86417, rating=5.212108612060547), Row(user_id=78395, rating=5.212108612060547), Row(user_id=77755, rating=5.212108612060547), Row(user_id=59647, rating=5.210394859313965), Row(user_id=10653, rating=5.2003092765808105)]"
626,604,"[Row(user_id=44993, rating=5.477324485778809), Row(user_id=54625, rating=5.283719062805176), Row(user_id=2934, rating=5.2684006690979), Row(user_id=37637, rating=5.221997261047363), Row(user_id=38871, rating=5.221997261047363), Row(user_id=87617, rating=5.221997261047363), Row(user_id=8208, rating=5.221997261047363), Row(user_id=25667, rating=5.218780517578125), Row(user_id=10653, rating=5.218780517578125), Row(user_id=12, rating=5.218780517578125)]"
627,685,"[Row(user_id=44993, rating=5.379400730133057), Row(user_id=2934, rating=5.2454752922058105), Row(user_id=84818, rating=5.181687831878662), Row(user_id=9284, rating=5.1251935958862305), Row(user_id=77755, rating=5.078012466430664), Row(user_id=86417, rating=5.078012466430664), Row(user_id=78395, rating=5.078012466430664), Row(user_id=54625, rating=5.0671186447143555), Row(user_id=9659, rating=5.061222076416016), Row(user_id=59647, rating=5.054465293884277)]"
628,995,"[Row(user_id=84818, rating=5.422028064727783), Row(user_id=82456, rating=5.063756942749023), Row(user_id=14728, rating=5.06179666519165), Row(user_id=80017, rating=5.06179666519165), Row(user_id=9929, rating=5.06179666519165), Row(user_id=53016, rating=5.0437116622924805), Row(user_id=82803, rating=4.9363579750061035), Row(user_id=49756, rating=4.926756858825684), Row(user_id=82134, rating=4.832363128662109), Row(user_id=65974, rating=4.832363128662109)]"
629,1065,"[Row(user_id=44993, rating=4.7426018714904785), Row(user_id=54625, rating=4.736944198608398), Row(user_id=37637, rating=4.73693323135376), Row(user_id=87617, rating=4.73693323135376), Row(user_id=38871, rating=4.73693323135376), Row(user_id=8208, rating=4.73693323135376), Row(user_id=50692, rating=4.681811332702637), Row(user_id=25667, rating=4.6498703956604), Row(user_id=10653, rating=4.6498703956604), Row(user_id=12, rating=4.6498703956604)]"
630,1125,"[Row(user_id=44993, rating=4.706380844116211), Row(user_id=54625, rating=4.576840877532959), Row(user_id=37637, rating=4.535950183868408), Row(user_id=87617, rating=4.535950183868408), Row(user_id=38871, rating=4.535950183868408), Row(user_id=8208, rating=4.535950183868408), Row(user_id=12, rating=4.514031887054443), Row(user_id=25667, rating=4.514031887054443), Row(user_id=10653, rating=4.514031887054443), Row(user_id=27079, rating=4.514031887054443)]"
631,1295,"[Row(user_id=44993, rating=5.4979166984558105), Row(user_id=2934, rating=5.363371849060059), Row(user_id=84818, rating=5.308356285095215), Row(user_id=9284, rating=5.239658355712891), Row(user_id=77755, rating=5.191651344299316), Row(user_id=78395, rating=5.191651344299316), Row(user_id=86417, rating=5.191651344299316), Row(user_id=9659, rating=5.1750946044921875), Row(user_id=54625, rating=5.1747589111328125), Row(user_id=59647, rating=5.1648478507995605)]"
632,2725,"[Row(user_id=44993, rating=5.377247333526611), Row(user_id=84818, rating=5.274657249450684), Row(user_id=2934, rating=5.261089324951172), Row(user_id=9284, rating=5.134915828704834), Row(user_id=77755, rating=5.089372634887695), Row(user_id=78395, rating=5.089372634887695), Row(user_id=86417, rating=5.089372634887695), Row(user_id=9659, rating=5.077175140380859), Row(user_id=50527, rating=5.05079460144043), Row(user_id=44164, rating=5.05079460144043)]"
633,1796,"[Row(user_id=84818, rating=5.346134662628174), Row(user_id=44993, rating=5.336905479431152), Row(user_id=2934, rating=5.242316246032715), Row(user_id=9284, rating=5.1101484298706055), Row(user_id=53016, rating=5.098545074462891), Row(user_id=78395, rating=5.066838264465332), Row(user_id=86417, rating=5.066838264465332), Row(user_id=77755, rating=5.066838264465332), Row(user_id=80017, rating=5.063940048217773), Row(user_id=14728, rating=5.063940048217773)]"
634,1886,"[Row(user_id=44993, rating=5.350533485412598), Row(user_id=84818, rating=5.237391948699951), Row(user_id=2934, rating=5.232891082763672), Row(user_id=9284, rating=5.108035087585449), Row(user_id=77755, rating=5.062530040740967), Row(user_id=86417, rating=5.062530040740967), Row(user_id=78395, rating=5.062530040740967), Row(user_id=9659, rating=5.049860000610352), Row(user_id=50527, rating=5.0241804122924805), Row(user_id=38469, rating=5.0241804122924805)]"
635,727,"[Row(user_id=44993, rating=4.955183982849121), Row(user_id=2934, rating=4.830186367034912), Row(user_id=84818, rating=4.7642998695373535), Row(user_id=9284, rating=4.719937801361084), Row(user_id=86417, rating=4.676328182220459), Row(user_id=78395, rating=4.676328182220459), Row(user_id=77755, rating=4.676328182220459), Row(user_id=54625, rating=4.670327186584473), Row(user_id=9659, rating=4.660438537597656), Row(user_id=59647, rating=4.656555652618408)]"
